6.423611111111111605e-01,6.666666666666666297e-01,7.500000000000000000e-01,7.916666666666666297e-01,7.500000000000000000e-01,5.000000000000000000e-01,6.666666666666666297e-01,5.833333333333333703e-01,6.666666666666666297e-01,5.416666666666666297e-01,4.583333333333333148e-01,6.250000000000000000e-01,7.083333333333333703e-01
6.180555555555555802e-01,7.500000000000000000e-01,6.250000000000000000e-01,6.666666666666666297e-01,5.833333333333333703e-01,5.833333333333333703e-01,4.166666666666666852e-01,7.083333333333333703e-01,6.666666666666666297e-01,5.000000000000000000e-01,7.083333333333333703e-01,5.416666666666666297e-01,6.666666666666666297e-01
5.312500000000000000e-01,4.166666666666666852e-01,5.833333333333333703e-01,3.333333333333333148e-01,5.833333333333333703e-01,5.416666666666666297e-01,4.166666666666666852e-01,6.666666666666666297e-01,7.083333333333333703e-01,5.416666666666666297e-01,5.000000000000000000e-01,5.833333333333333703e-01,5.000000000000000000e-01
5.675675675675675436e-01,4.166666666666666852e-01,5.000000000000000000e-01,5.416666666666666297e-01,6.250000000000000000e-01,7.083333333333333703e-01,6.250000000000000000e-01,7.083333333333333703e-01,6.666666666666666297e-01,5.416666666666666297e-01,5.833333333333333703e-01,5.000000000000000000e-01,4.583333333333333148e-01
7.569444444444444198e-01,6.250000000000000000e-01,9.166666666666666297e-01,8.333333333333333703e-01,8.750000000000000000e-01,7.500000000000000000e-01,7.916666666666666297e-01,7.083333333333333703e-01,7.916666666666666297e-01,7.083333333333333703e-01,7.500000000000000000e-01,6.666666666666666297e-01,6.666666666666666297e-01
